testcase,controllerType,heuristic,expandedStates,usedStates,expandedTransitions,usedTransitions,synthesisTimeMs,findGoals,findErrors,propGoals,propErrors,memUsed,compositionTimeMs,isControllable,comments,totalTimeMs,method,totalStates,totalTransitions,states_used/total,states_expanded/total,transitions_used/total,transitions_expanded/total,findGoalsRatio,findErrorsRatio,propagateGoalsRatio,propagateErrorsRatio,n,k,memUsedMB
TL-7-2,compos,BFS,2875.0,17.0,3654.0,17.0,695.0,1.0,0.0,1.0,2335.0,114.42MB,29.0,True,,724.0,BFS,,,,,,,,,,,7,2,114.42
TL-7-2,compos,MA,165.0,19.0,264.0,20.0,159.0,2.0,0.0,1.0,25.0,30.23MB,30.0,True,,189.0,MA,,,,,,,,,,,7,2,30.23
TL-7-2,compos,RA,19.0,19.0,20.0,20.0,77.0,2.0,0.0,1.0,0.0,20.00MB,30.0,True,,107.0,RA,,,,,,,,,,,7,2,20.0
TL-7-2,mono,,,,,,,,,,,0MB,,,Exception,-1.0,Monolithic,,,,,,,,,,,7,2,
TL-7-3,compos,BFS,9019.0,17.0,12251.0,17.0,4100.0,1.0,0.0,1.0,7219.0,150.62MB,31.0,True,,4131.0,BFS,,,,,,,,,,,7,3,150.62
TL-7-3,compos,MA,252.0,19.0,437.0,20.0,206.0,2.0,0.0,1.0,22.0,56.21MB,45.0,True,,251.0,MA,,,,,,,,,,,7,3,56.21
TL-7-3,compos,RA,19.0,19.0,20.0,20.0,83.0,2.0,0.0,1.0,0.0,19.92MB,31.0,True,,114.0,RA,,,,,,,,,,,7,3,19.92
TL-7-4,compos,MA,170.0,19.0,260.0,20.0,157.0,2.0,0.0,1.0,8.0,37.27MB,41.0,True,,198.0,MA,,,,,,,,,,,7,4,37.27
TL-7-4,compos,BFS,12226.0,17.0,16844.0,17.0,7226.0,1.0,0.0,1.0,9736.0,197.38MB,33.0,True,,7259.0,BFS,,,,,,,,,,,7,4,197.38
TL-7-4,compos,RA,19.0,19.0,20.0,20.0,81.0,2.0,0.0,1.0,0.0,20.96MB,33.0,True,,114.0,RA,,,,,,,,,,,7,4,20.96
TL-7-5,compos,RA,19.0,19.0,20.0,20.0,82.0,2.0,0.0,1.0,0.0,20.96MB,34.0,True,,116.0,RA,,,,,,,,,,,7,5,20.96
TL-7-5,compos,MA,159.0,19.0,215.0,20.0,151.0,2.0,0.0,1.0,5.0,36.32MB,34.0,True,,185.0,MA,,,,,,,,,,,7,5,36.32
TL-7-5,compos,BFS,15210.0,17.0,21076.0,17.0,10830.0,1.0,0.0,1.0,12068.0,387.53MB,33.0,True,,10863.0,BFS,,,,,,,,,,,7,5,387.53
TL-7-6,compos,BFS,17414.0,17.0,24291.0,17.0,14900.0,1.0,0.0,1.0,13732.0,309.04MB,36.0,True,,14936.0,BFS,,,,,,,,,,,7,6,309.04
TL-7-6,compos,MA,189.0,19.0,257.0,20.0,182.0,2.0,0.0,1.0,6.0,48.30MB,34.0,True,,216.0,MA,,,,,,,,,,,7,6,48.3
TL-7-6,compos,RA,19.0,19.0,20.0,20.0,80.0,2.0,0.0,1.0,0.0,21.44MB,36.0,True,,116.0,RA,,,,,,,,,,,7,6,21.44
TL-7-7,compos,RA,19.0,19.0,20.0,20.0,86.0,2.0,0.0,1.0,0.0,21.92MB,35.0,True,,121.0,RA,,,,,,,,,,,7,7,21.92
TL-7-7,compos,MA,126.0,19.0,159.0,20.0,133.0,2.0,0.0,1.0,0.0,31.33MB,35.0,True,,168.0,MA,,,,,,,,,,,7,7,31.33
TL-7-7,compos,BFS,19980.0,17.0,27951.0,17.0,18796.0,1.0,0.0,1.0,15746.0,470.03MB,37.0,True,,18833.0,BFS,,,,,,,,,,,7,7,470.03
TL-7-8,compos,RA,19.0,19.0,20.0,20.0,86.0,2.0,0.0,1.0,0.0,22.00MB,37.0,True,,123.0,RA,,,,,,,,,,,7,8,22.0
TL-7-8,compos,MA,126.0,19.0,159.0,20.0,155.0,2.0,0.0,1.0,0.0,33.42MB,37.0,True,,192.0,MA,,,,,,,,,,,7,8,33.42
TL-7-8,compos,BFS,21928.0,17.0,30909.0,17.0,23315.0,1.0,0.0,1.0,17245.0,480.13MB,37.0,True,,23352.0,BFS,,,,,,,,,,,7,8,480.13
TL-7-9,compos,MA,126.0,19.0,159.0,20.0,145.0,2.0,0.0,1.0,0.0,35.46MB,38.0,True,,183.0,MA,,,,,,,,,,,7,9,35.46
TL-7-9,compos,RA,19.0,19.0,20.0,20.0,130.0,2.0,0.0,1.0,0.0,22.96MB,48.0,True,,178.0,RA,,,,,,,,,,,7,9,22.96
TL-7-9,compos,BFS,24255.0,17.0,34288.0,17.0,28940.0,1.0,0.0,1.0,19069.0,448.85MB,38.0,True,,28978.0,BFS,,,,,,,,,,,7,9,448.85
TL-8-1,compos,MA,150.0,21.0,227.0,22.0,138.0,2.0,0.0,1.0,35.0,24.22MB,41.0,True,,179.0,MA,262143.0,2424814.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0014,8,1,24.22
TL-8-1,compos,BFS,1717.0,19.0,2033.0,19.0,343.0,2.0,0.0,1.0,1449.0,106.84MB,28.0,True,,371.0,BFS,262143.0,2424814.0,0.0,0.01,0.0,0.0,0.0001,0.0,0.0,0.0598,8,1,106.84
TL-8-1,compos,RA,246.0,21.0,344.0,22.0,285.0,2.0,0.0,1.0,109.0,32.30MB,33.0,True,,318.0,RA,262143.0,2424814.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0045,8,1,32.3
TL-8-1,mono,,262143.0,20972.0,2424814.0,80326.0,4445.0,0.0,0.0,0.0,0.0,2.89GB,908.0,True,,5353.0,Monolithic,262143.0,2424814.0,0.08,1.0,0.03,1.0,0.0,0.0,0.0,0.0,8,1,2959.36
TL-8-10,compos,RA,21.0,21.0,22.0,22.0,112.0,2.0,0.0,1.0,0.0,25.92MB,41.0,True,,153.0,RA,,,,,,,,,,,8,10,25.92
TL-8-10,compos,BFS,53815.0,19.0,75272.0,19.0,141667.0,14.0,0.0,1.0,43727.0,546.04MB,40.0,True,,141707.0,BFS,,,,,,,,,,,8,10,546.04
TL-8-10,compos,MA,235.0,21.0,291.0,22.0,263.0,2.0,0.0,1.0,0.0,84.41MB,50.0,True,,313.0,MA,,,,,,,,,,,8,10,84.41
TL-8-11,compos,BFS,58581.0,19.0,82079.0,19.0,167744.0,14.0,0.0,1.0,47594.0,600.94MB,42.0,True,,167786.0,BFS,,,,,,,,,,,8,11,600.94
TL-8-11,compos,MA,235.0,21.0,291.0,22.0,246.0,2.0,0.0,1.0,0.0,88.64MB,41.0,True,,287.0,MA,,,,,,,,,,,8,11,88.64
TL-8-11,compos,RA,21.0,21.0,22.0,22.0,113.0,2.0,0.0,1.0,0.0,26.96MB,43.0,True,,156.0,RA,,,,,,,,,,,8,11,26.96
TL-8-12,compos,MA,235.0,21.0,291.0,22.0,256.0,2.0,0.0,1.0,0.0,92.60MB,57.0,True,,313.0,MA,,,,,,,,,,,8,12,92.6
TL-8-12,compos,BFS,63347.0,19.0,88886.0,19.0,195184.0,14.0,0.0,1.0,51461.0,630.55MB,43.0,True,,195227.0,BFS,,,,,,,,,,,8,12,630.55
TL-8-12,compos,RA,21.0,21.0,22.0,22.0,123.0,2.0,0.0,1.0,0.0,27.44MB,42.0,True,,165.0,RA,,,,,,,,,,,8,12,27.44
TL-8-13,compos,BFS,68113.0,19.0,95685.0,19.0,223036.0,13.0,0.0,1.0,55321.0,605.07MB,45.0,True,,223081.0,BFS,,,,,,,,,,,8,13,605.07
TL-8-13,compos,MA,235.0,21.0,291.0,22.0,239.0,2.0,0.0,1.0,0.0,96.56MB,45.0,True,,284.0,MA,,,,,,,,,,,8,13,96.56
TL-8-13,compos,RA,21.0,21.0,22.0,22.0,117.0,2.0,0.0,1.0,0.0,15.92MB,45.0,True,,162.0,RA,,,,,,,,,,,8,13,15.92
TL-8-14,compos,MA,235.0,21.0,291.0,22.0,242.0,2.0,0.0,1.0,0.0,100.75MB,46.0,True,,288.0,MA,,,,,,,,,,,8,14,100.75
TL-8-14,compos,BFS,72879.0,19.0,102500.0,19.0,261955.0,14.0,0.0,1.0,59195.0,622.13MB,58.0,True,,262013.0,BFS,,,,,,,,,,,8,14,622.13
TL-8-14,compos,RA,21.0,21.0,22.0,22.0,131.0,2.0,0.0,1.0,0.0,15.93MB,47.0,True,,178.0,RA,,,,,,,,,,,8,14,15.93
TL-8-15,compos,MA,235.0,21.0,291.0,22.0,279.0,2.0,0.0,1.0,0.0,103.82MB,62.0,True,,341.0,MA,,,,,,,,,,,8,15,103.82
TL-8-15,compos,BFS,77645.0,19.0,109307.0,19.0,297314.0,14.0,0.0,1.0,63062.0,629.61MB,47.0,True,,297361.0,BFS,,,,,,,,,,,8,15,629.61
TL-8-15,compos,RA,21.0,21.0,22.0,22.0,138.0,2.0,0.0,1.0,0.0,15.92MB,47.0,True,,185.0,RA,,,,,,,,,,,8,15,15.92
TL-8-2,compos,BFS,5420.0,19.0,6870.0,19.0,1706.0,2.0,0.0,1.0,4549.0,54.56MB,31.0,True,,1737.0,BFS,,,,,,,,,,,8,2,54.56
TL-8-2,compos,MA,240.0,21.0,410.0,22.0,192.0,2.0,0.0,1.0,35.0,53.15MB,39.0,True,,231.0,MA,,,,,,,,,,,8,2,53.15
TL-8-2,compos,RA,21.0,21.0,22.0,22.0,96.0,2.0,0.0,1.0,0.0,21.92MB,40.0,True,,136.0,RA,,,,,,,,,,,8,2,21.92
TL-8-2,mono,,,,,,,,,,,0MB,,,Exception,-1.0,Monolithic,,,,,,,,,,,8,2,
TL-8-3,compos,MA,333.0,21.0,617.0,22.0,265.0,2.0,0.0,1.0,29.0,89.18MB,32.0,True,,297.0,MA,,,,,,,,,,,8,3,89.18
TL-8-3,compos,RA,21.0,21.0,22.0,22.0,93.0,2.0,0.0,1.0,0.0,22.48MB,32.0,True,,125.0,RA,,,,,,,,,,,8,3,22.48
TL-8-3,compos,BFS,17195.0,19.0,23146.0,19.0,13149.0,8.0,0.0,1.0,14248.0,467.78MB,31.0,True,,13180.0,BFS,,,,,,,,,,,8,3,467.78
TL-8-4,compos,BFS,23740.0,19.0,32427.0,19.0,24837.0,9.0,0.0,1.0,19518.0,441.12MB,34.0,True,,24871.0,BFS,,,,,,,,,,,8,4,441.12
TL-8-4,compos,RA,21.0,21.0,22.0,22.0,94.0,2.0,0.0,1.0,0.0,22.48MB,34.0,True,,128.0,RA,,,,,,,,,,,8,4,22.48
TL-8-4,compos,MA,342.0,21.0,592.0,22.0,285.0,2.0,0.0,1.0,19.0,96.27MB,34.0,True,,319.0,MA,,,,,,,,,,,8,4,96.27
TL-8-5,compos,BFS,29782.0,19.0,40946.0,19.0,40070.0,9.0,0.0,1.0,24394.0,494.58MB,36.0,True,,40106.0,BFS,,,,,,,,,,,8,5,494.58
TL-8-5,compos,MA,365.0,21.0,612.0,22.0,299.0,2.0,0.0,1.0,16.0,110.36MB,36.0,True,,335.0,MA,,,,,,,,,,,8,5,110.36
TL-8-5,compos,RA,21.0,21.0,22.0,22.0,106.0,2.0,0.0,1.0,0.0,22.96MB,34.0,True,,140.0,RA,,,,,,,,,,,8,5,22.96
TL-8-6,compos,BFS,35398.0,19.0,48817.0,19.0,58975.0,9.0,0.0,1.0,28918.0,517.28MB,36.0,True,,59011.0,BFS,,,,,,,,,,,8,6,517.28
TL-8-6,compos,MA,230.0,21.0,320.0,22.0,207.0,2.0,0.0,1.0,6.0,66.40MB,37.0,True,,244.0,MA,,,,,,,,,,,8,6,66.4
TL-8-6,compos,RA,21.0,21.0,22.0,22.0,104.0,2.0,0.0,1.0,0.0,23.44MB,36.0,True,,140.0,RA,,,,,,,,,,,8,6,23.44
TL-8-7,compos,BFS,39810.0,19.0,55168.0,19.0,76667.0,9.0,0.0,1.0,32408.0,525.69MB,37.0,True,,76704.0,BFS,,,,,,,,,,,8,7,525.69
TL-8-7,compos,MA,288.0,21.0,392.0,22.0,249.0,2.0,0.0,1.0,7.0,90.44MB,35.0,True,,284.0,MA,,,,,,,,,,,8,7,90.44
TL-8-7,compos,RA,21.0,21.0,22.0,22.0,108.0,2.0,0.0,1.0,0.0,23.92MB,38.0,True,,146.0,RA,,,,,,,,,,,8,7,23.92
TL-8-8,compos,RA,21.0,21.0,22.0,22.0,106.0,2.0,0.0,1.0,0.0,24.96MB,44.0,True,,150.0,RA,,,,,,,,,,,8,8,24.96
TL-8-8,compos,BFS,44868.0,19.0,62307.0,19.0,95828.0,9.0,0.0,1.0,36510.0,540.78MB,38.0,True,,95866.0,BFS,,,,,,,,,,,8,8,540.78
TL-8-8,compos,MA,310.0,21.0,428.0,22.0,271.0,2.0,0.0,1.0,8.0,102.40MB,56.0,True,,327.0,MA,,,,,,,,,,,8,8,102.4
TL-8-9,compos,BFS,49062.0,19.0,68482.0,19.0,116181.0,14.0,0.0,1.0,39874.0,535.11MB,38.0,True,,116219.0,BFS,,,,,,,,,,,8,9,535.11
TL-8-9,compos,MA,235.0,21.0,291.0,22.0,230.0,2.0,0.0,1.0,0.0,79.45MB,38.0,True,,268.0,MA,,,,,,,,,,,8,9,79.45
TL-8-9,compos,RA,21.0,21.0,22.0,22.0,108.0,2.0,0.0,1.0,0.0,25.44MB,41.0,True,,149.0,RA,,,,,,,,,,,8,9,25.44
TL-9-1,compos,MA,197.0,23.0,310.0,24.0,194.0,2.0,0.0,1.0,45.0,39.14MB,28.0,True,,222.0,MA,,,,,,,,,,,9,1,39.14
TL-9-1,compos,RA,248.0,23.0,346.0,24.0,349.0,2.0,0.0,1.0,109.0,44.31MB,29.0,True,,378.0,RA,,,,,,,,,,,9,1,44.31
TL-9-1,compos,BFS,2314.0,21.0,2711.0,21.0,521.0,2.0,0.0,1.0,1984.0,26.43MB,29.0,True,,550.0,BFS,,,,,,,,,,,9,1,26.43
TL-9-1,mono,,,,,,,,,,,0MB,,,Exception,-1.0,Monolithic,,,,,,,,,,,9,1,
TL-9-10,compos,RA,23.0,23.0,24.0,24.0,162.0,2.0,0.0,1.0,0.0,15.92MB,53.0,True,,215.0,RA,,,,,,,,,,,9,10,15.92
TL-9-10,compos,MA,378.0,23.0,471.0,24.0,362.0,2.0,0.0,1.0,0.0,15.92MB,41.0,True,,403.0,MA,,,,,,,,,,,9,10,15.92
TL-9-10,compos,BFS,74580.0,21.0,101116.0,21.0,236940.0,15.0,0.0,1.0,62110.0,629.02MB,42.0,True,,236982.0,BFS,,,,,,,,,,,9,10,629.02
TL-9-11,compos,MA,378.0,23.0,471.0,24.0,381.0,2.0,0.0,1.0,0.0,19.66MB,43.0,True,,424.0,MA,,,,,,,,,,,9,11,19.66
TL-9-11,compos,BFS,81253.0,21.0,110303.0,21.0,280715.0,15.0,0.0,1.0,67655.0,627.01MB,45.0,True,,280760.0,BFS,,,,,,,,,,,9,11,627.01
TL-9-11,compos,RA,23.0,23.0,24.0,24.0,155.0,2.0,0.0,1.0,0.0,15.94MB,43.0,True,,198.0,RA,,,,,,,,,,,9,11,15.94
TL-9-12,compos,MA,378.0,23.0,471.0,24.0,370.0,2.0,0.0,1.0,0.0,26.50MB,51.0,True,,421.0,MA,,,,,,,,,,,9,12,26.5
TL-9-12,compos,BFS,87928.0,21.0,119483.0,21.0,329112.0,12.0,0.0,1.0,73196.0,661.19MB,55.0,True,,329167.0,BFS,,,,,,,,,,,9,12,661.19
TL-9-12,compos,RA,23.0,23.0,24.0,24.0,153.0,2.0,0.0,1.0,0.0,15.93MB,54.0,True,,207.0,RA,,,,,,,,,,,9,12,15.93
TL-9-13,compos,MA,378.0,23.0,471.0,24.0,377.0,2.0,0.0,1.0,0.0,33.72MB,44.0,True,,421.0,MA,,,,,,,,,,,9,13,33.72
TL-9-13,compos,BFS,94633.0,21.0,128719.0,21.0,380626.0,15.0,0.0,1.0,78777.0,660.12MB,45.0,True,,380671.0,BFS,,,,,,,,,,,9,13,660.12
TL-9-13,compos,RA,23.0,23.0,24.0,24.0,149.0,2.0,0.0,1.0,0.0,15.92MB,46.0,True,,195.0,RA,,,,,,,,,,,9,13,15.92
TL-9-14,compos,BFS,101323.0,21.0,137927.0,21.0,436751.0,15.0,0.0,1.0,84338.0,664.26MB,47.0,True,,436798.0,BFS,,,,,,,,,,,9,14,664.26
TL-9-14,compos,MA,378.0,23.0,471.0,24.0,373.0,2.0,0.0,1.0,0.0,41.71MB,48.0,True,,421.0,MA,,,,,,,,,,,9,14,41.71
TL-9-14,compos,RA,23.0,23.0,24.0,24.0,152.0,2.0,0.0,1.0,0.0,16.00MB,47.0,True,,199.0,RA,,,,,,,,,,,9,14,16.0
TL-9-15,compos,RA,23.0,23.0,24.0,24.0,154.0,2.0,0.0,1.0,0.0,16.00MB,59.0,True,,213.0,RA,,,,,,,,,,,9,15,16.0
TL-9-15,compos,BFS,108013.0,21.0,147135.0,21.0,496318.0,15.0,0.0,1.0,89899.0,664.23MB,60.0,True,,496378.0,BFS,,,,,,,,,,,9,15,664.23
TL-9-15,compos,MA,378.0,23.0,471.0,24.0,417.0,2.0,0.0,1.0,0.0,47.90MB,49.0,True,,466.0,MA,,,,,,,,,,,9,15,47.9
TL-9-2,compos,RA,23.0,23.0,24.0,24.0,117.0,2.0,0.0,1.0,0.0,24.48MB,30.0,True,,147.0,RA,,,,,,,,,,,9,2,24.48
TL-9-2,compos,BFS,7334.0,21.0,9129.0,21.0,2581.0,2.0,0.0,1.0,6255.0,183.52MB,31.0,True,,2612.0,BFS,,,,,,,,,,,9,2,183.52
TL-9-2,compos,MA,519.0,23.0,1006.0,24.0,417.0,2.0,0.0,1.0,91.0,14.00MB,31.0,True,,448.0,MA,,,,,,,,,,,9,2,14.0
TL-9-3,compos,BFS,22960.0,21.0,30179.0,21.0,20321.0,10.0,0.0,1.0,19435.0,435.53MB,41.0,True,,20362.0,BFS,,,,,,,,,,,9,3,435.53
TL-9-3,compos,MA,506.0,23.0,980.0,24.0,412.0,2.0,0.0,1.0,47.0,17.69MB,39.0,True,,451.0,MA,,,,,,,,,,,9,3,17.69
TL-9-3,compos,RA,23.0,23.0,24.0,24.0,118.0,2.0,0.0,1.0,0.0,24.48MB,44.0,True,,162.0,RA,,,,,,,,,,,9,3,24.48
TL-9-4,compos,RA,23.0,23.0,24.0,24.0,116.0,2.0,0.0,1.0,0.0,24.96MB,34.0,True,,150.0,RA,,,,,,,,,,,9,4,24.96
TL-9-4,compos,BFS,31720.0,21.0,42270.0,21.0,38363.0,8.0,0.0,1.0,26664.0,505.05MB,36.0,True,,38399.0,BFS,,,,,,,,,,,9,4,505.05
TL-9-4,compos,MA,549.0,23.0,1053.0,24.0,452.0,2.0,0.0,1.0,34.0,43.68MB,36.0,True,,488.0,MA,,,,,,,,,,,9,4,43.68
TL-9-5,compos,BFS,39686.0,21.0,53220.0,21.0,61354.0,9.0,0.0,1.0,33216.0,532.58MB,36.0,True,,61390.0,BFS,,,,,,,,,,,9,5,532.58
TL-9-5,compos,MA,454.0,23.0,735.0,24.0,412.0,2.0,0.0,1.0,16.0,14.96MB,36.0,True,,448.0,MA,,,,,,,,,,,9,5,14.96
TL-9-5,compos,RA,23.0,23.0,24.0,24.0,119.0,2.0,0.0,1.0,0.0,25.44MB,38.0,True,,157.0,RA,,,,,,,,,,,9,5,25.44
TL-9-6,compos,MA,494.0,23.0,816.0,24.0,430.0,2.0,0.0,1.0,15.0,33.74MB,48.0,True,,478.0,MA,,,,,,,,,,,9,6,33.74
TL-9-6,compos,RA,23.0,23.0,24.0,24.0,116.0,2.0,0.0,1.0,0.0,25.92MB,38.0,True,,154.0,RA,,,,,,,,,,,9,6,25.92
TL-9-6,compos,BFS,47076.0,21.0,63428.0,21.0,88743.0,9.0,0.0,1.0,39304.0,524.90MB,38.0,True,,88781.0,BFS,,,,,,,,,,,9,6,524.9
TL-9-7,compos,MA,497.0,23.0,775.0,24.0,411.0,2.0,0.0,1.0,11.0,41.56MB,39.0,True,,450.0,MA,,,,,,,,,,,9,7,41.56
TL-9-7,compos,BFS,54501.0,21.0,73510.0,21.0,121992.0,9.0,0.0,1.0,45473.0,557.25MB,40.0,True,,122032.0,BFS,,,,,,,,,,,9,7,557.25
TL-9-7,compos,RA,23.0,23.0,24.0,24.0,128.0,2.0,0.0,1.0,0.0,26.48MB,38.0,True,,166.0,RA,,,,,,,,,,,9,7,26.48
TL-9-8,compos,BFS,61008.0,21.0,82556.0,21.0,155436.0,8.0,0.0,1.0,50833.0,586.30MB,39.0,True,,155475.0,BFS,,,,,,,,,,,9,8,586.3
TL-9-8,compos,MA,353.0,23.0,509.0,24.0,328.0,2.0,0.0,1.0,8.0,132.54MB,41.0,True,,369.0,MA,,,,,,,,,,,9,8,132.54
TL-9-8,compos,RA,23.0,23.0,24.0,24.0,137.0,2.0,0.0,1.0,0.0,27.44MB,42.0,True,,179.0,RA,,,,,,,,,,,9,8,27.44
TL-9-9,compos,MA,455.0,23.0,628.0,24.0,392.0,2.0,0.0,1.0,9.0,37.76MB,49.0,True,,441.0,MA,,,,,,,,,,,9,9,37.76
TL-9-9,compos,RA,23.0,23.0,24.0,24.0,139.0,2.0,0.0,1.0,0.0,27.92MB,41.0,True,,180.0,RA,,,,,,,,,,,9,9,27.92
TL-9-9,compos,BFS,67875.0,21.0,91889.0,21.0,193666.0,11.0,0.0,1.0,56547.0,596.62MB,41.0,True,,193707.0,BFS,,,,,,,,,,,9,9,596.62
