,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,ra feature,avg q,idx,controllable,depth,state unexplorability,state marked,child marked,child goal,child error,child none,child deadlock,uncontrollability child,unexplorability child
74,40,20,60,30,128,10,0,1,4,16.66,17.0,new,base_features_2h74,AT,2,2,5935.887811422348,3750000,1e-05,20,0.1,11,False,-417.96957,74,0.12319134,2.7857542,-0.6857116,1.4865264,2.471818,-3.5762787e-07,-3.7590685,-2.1348124,-0.39470142,-1.8421835,-2.4954524
75,46,25,76,39,160,5,0,3,6,16.66,16.0,new,base_features_2h75,AT,2,2,6013.948963165283,3800000,1e-05,20,0.1,11,False,-385.5963,75,-0.3988166,4.0292864,-0.324157,3.000576,1.8601967,-1.1920929e-07,-2.360529,-0.23556638,-0.43120307,1.0666678,-1.5446717
76,46,25,71,39,132,7,0,2,4,16.66,21.0,new,base_features_2h76,AT,2,2,6091.005807638168,3850000,1e-05,20,0.1,11,False,-371.5875,76,0.914495,2.5721936,0.048954427,0.42032242,1.6038308,-2.3841858e-07,-1.4996511,0.5783583,-0.39334187,-0.16993493,-0.9017406
77,43,27,72,45,130,21,0,1,6,17.14,18.0,new,base_features_2h77,AT,2,2,6167.290559530258,3900000,1e-05,20,0.1,11,False,-392.1073,77,0.7499172,2.9835231,-0.31654957,-0.15143365,2.1913521,-5.364418e-07,-4.0307846,-1.9571912,-0.8485647,-1.4236801,-2.2465782
78,44,22,72,36,132,17,0,1,9,17.14,18.0,new,base_features_2h78,AT,2,2,6243.676407814026,3950000,1e-05,20,0.1,11,False,-377.5218,78,1.0161601,2.035271,0.03404054,0.95869225,1.3067043,-1.1920929e-07,-1.5133966,0.56525517,-0.4498762,-0.85591084,-0.5922411
79,41,25,64,39,168,9,0,1,6,16.66,21.0,new,base_features_2h79,AT,2,2,6321.50968503952,4000000,1e-05,20,0.1,11,False,-405.31372,79,0.64949393,2.2908986,0.024555102,0.37998497,1.5398688,-3.2782555e-07,-3.0534286,-0.7119715,-0.35904008,-1.2116501,-2.2968698
80,47,25,79,39,168,5,0,1,6,16.66,22.0,new,base_features_2h80,AT,2,2,6398.8141803741455,4050000,1e-05,20,0.1,11,False,-430.5862,80,-0.7488144,2.1433494,-1.7233595,1.0921862,1.9432832,-2.3841858e-07,-3.165222,-1.9567405,-0.32567626,-0.5821607,-1.8702562
81,42,20,62,30,128,9,0,1,5,16.66,15.0,new,base_features_2h81,AT,2,2,6476.576839923859,4100000,1e-05,20,0.1,11,False,-425.71716,81,-0.5226831,1.5295722,-1.2673323,2.1164207,2.2149189,-2.3841858e-07,-3.9380758,-2.8060842,-0.45166886,0.088911295,-3.3440838
82,42,20,62,30,152,10,0,1,6,16.66,22.0,new,base_features_2h82,AT,2,2,6554.07869386673,4150000,1e-05,20,0.1,11,False,-396.20615,82,-0.47578925,1.7173469,-0.62990814,2.7319486,2.1271005,-2.3841858e-07,-3.6442482,-2.7108645,-0.44144452,-1.7825058,-2.2589393
83,45,23,69,33,134,5,0,1,4,16.66,16.0,new,base_features_2h83,AT,2,2,6632.3031232357025,4200000,1e-05,20,0.1,11,False,-416.92822,83,0.3957561,2.4109688,-0.4187382,0.5260939,2.7194843,-2.3841858e-07,-4.2180705,-2.2432394,-0.47015744,-2.2094169,-2.5937133
