,ra type,1 / ra distance,action controllable,1 / depth,state portion explored,state portion controllable,state marked,child marked,child goal,child error,child none,child deadlock,child portion controllable,child portion explored,q
7181,0.5,0.2,1.0,0.33333334,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-33.96613
7182,0.0,0.33333334,0.0,0.25,0.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-34.500484
7183,0.5,0.25,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.163
7184,0.5,0.33333334,0.0,0.33333334,0.3333333,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-32.803066
7185,0.0,0.2,0.0,0.25,0.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-36.858986
7186,0.0,0.2,0.0,0.25,0.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-36.858986
7187,0.5,0.33333334,0.0,0.2,0.6666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-34.785526
7188,0.5,0.5,0.0,0.16666667,0.0,0.6666666,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-34.2943
7189,0.5,0.2,0.0,0.33333334,0.3333333,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.45607
7190,0.5,0.2,1.0,0.16666667,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.105747
7191,0.5,0.33333334,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-43.116627
7192,0.5,0.25,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-31.283138
7193,0.5,0.25,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.163
7194,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-33.86841
7195,0.5,0.5,0.0,0.16666667,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-33.65733
7196,0.5,0.25,1.0,0.33333334,0.6666666,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.54288
7197,0.5,0.25,1.0,0.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666,1.0,-37.321117
7198,0.5,0.2,1.0,0.16666667,0.0,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.125793
7199,0.5,0.16666667,1.0,0.16666667,0.0,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.123165
7200,0.5,0.5,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-34.018208
7201,0.5,0.2,1.0,0.33333334,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-33.96613
7202,0.0,0.33333334,0.0,0.25,0.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-29.082354
7203,0.5,0.5,0.0,0.16666667,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-33.733536
7204,0.5,0.2,1.0,0.16666667,0.3333333,0.6666666,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,-38.589348
7205,0.5,0.16666667,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.146202
7206,0.5,0.25,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-31.283138
7207,0.5,0.16666667,1.0,0.16666667,0.3333333,0.6666666,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,-39.286938
7208,0.5,0.25,1.0,0.33333334,0.6666666,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.54288
7209,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-33.86841
7210,0.5,0.25,1.0,0.25,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666,1.0,-37.075153
7211,0.5,0.33333334,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.28276
7212,0.5,0.16666667,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.146202
7213,0.5,0.25,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.152775
7214,0.5,0.2,0.0,0.33333334,0.3333333,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.45607
7215,0.5,0.5,0.0,0.16666667,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-38.627045
7216,0.5,0.33333334,0.0,0.33333334,0.6666666,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.472904
7217,0.5,0.16666667,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.449875
7218,0.5,0.5,0.0,0.2,0.3333333,0.6666666,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,-36.905327
7219,0.5,0.33333334,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.281036
7220,0.5,0.25,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.152775
7221,0.5,0.25,1.0,0.33333334,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.946022
7222,0.5,0.25,1.0,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666,1.0,-38.121506
7223,0.5,0.33333334,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,-39.850742
7224,0.5,0.2,0.0,0.33333334,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.100586
7225,0.5,0.33333334,0.0,0.33333334,0.3333333,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.31317
7226,0.5,0.2,1.0,0.33333334,0.0,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333,0.3333333,-37.27888
7227,0.5,0.33333334,0.0,0.33333334,0.0,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-37.66733
7228,0.5,0.33333334,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.229626
7229,0.5,0.33333334,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.229626
7230,0.5,0.2,1.0,0.2,0.3333333,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.9925
7231,0.5,0.33333334,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-43.116627
7232,0.5,0.2,1.0,0.16666667,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.105747
7233,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.993183
7234,0.5,0.33333334,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-35.536274
7235,0.5,0.16666667,1.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.956497
7236,0.5,0.25,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-36.250896
7237,0.5,0.25,0.0,0.33333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-35.816757
7238,0.5,0.33333334,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.159344
7239,0.5,0.25,1.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.963066
7240,0.5,0.16666667,0.0,0.25,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-35.619747
7241,0.5,0.5,0.0,0.2,0.3333333,0.6666666,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,-36.905327
7242,0.5,0.2,1.0,0.16666667,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-36.247803
7243,0.5,0.2,1.0,0.16666667,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.493515
7244,0.5,0.25,1.0,0.33333334,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-36.191414
7245,0.5,0.2,1.0,0.16666667,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.105747
7246,0.5,0.25,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-36.250896
7247,0.5,0.33333334,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-43.116627
7248,0.5,0.25,1.0,0.2,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.97329
7249,0.5,0.5,0.0,0.16666667,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-38.627045
7250,0.5,0.33333334,0.0,0.33333334,0.6666666,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-35.99545
7251,0.5,0.33333334,0.0,0.25,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.662968
7252,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-39.348698
7253,0.5,0.2,1.0,0.2,0.3333333,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.9925
7254,0.5,0.25,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-31.283138
7255,0.5,0.16666667,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.146202
7256,0.5,0.16666667,1.0,0.2,0.0,0.6666666,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,-39.795425
7257,0.5,0.16666667,1.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.956497
7258,0.5,0.25,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-36.250896
7259,0.5,0.25,0.0,0.33333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-35.816757
7260,0.5,0.33333334,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.159344
7261,0.5,0.25,1.0,0.25,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666,1.0,-37.075153
7262,0.5,0.25,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-31.283138
7263,0.5,0.5,0.0,0.2,0.3333333,0.6666666,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,-36.905327
7264,0.5,0.2,1.0,0.16666667,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-36.866726
7265,0.5,0.2,1.0,0.16666667,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.493515
7266,0.5,0.25,1.0,0.33333334,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-36.191414
7267,0.5,0.2,1.0,0.16666667,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.105747
7268,0.5,0.16666667,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.146202
7269,0.5,0.2,1.0,0.2,0.0,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.118973
7270,0.5,0.5,0.0,0.2,0.0,0.6666666,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,-37.02141
7271,0.5,0.5,0.0,0.16666667,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-33.65733
7272,0.5,0.33333334,0.0,0.33333334,0.6666666,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-35.99545
7273,0.5,0.33333334,0.0,0.25,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-35.84054
7274,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-39.348698
7275,0.5,0.2,1.0,0.2,0.3333333,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.9925
7276,0.5,0.16666667,1.0,0.2,0.0,0.6666666,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,-39.795425
7277,0.5,0.16666667,1.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.956497
7278,0.5,0.25,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-36.250896
7279,0.5,0.25,0.0,0.33333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-35.816757
7280,0.5,0.33333334,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.159344
7281,0.5,0.25,1.0,0.25,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666,1.0,-37.075153
7282,0.5,0.25,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-31.283138
7283,0.5,0.5,0.0,0.2,0.6666666,0.6666666,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,-36.037106
7284,0.5,0.2,1.0,0.16666667,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-36.866726
7285,0.5,0.2,1.0,0.16666667,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,-38.296173
7286,0.5,0.25,1.0,0.33333334,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-36.191414
7287,0.5,0.2,1.0,0.16666667,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.105747
7288,0.5,0.16666667,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.146202
7289,0.5,0.2,1.0,0.2,0.0,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.118973
7290,0.5,0.5,0.0,0.2,0.0,0.6666666,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,-37.02141
7291,0.5,0.5,0.0,0.16666667,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-33.65733
7292,0.5,0.33333334,0.0,0.33333334,0.6666666,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-35.99545
7293,0.5,0.33333334,0.0,0.25,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-35.84054
7294,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-39.348698
7295,0.5,0.16666667,1.0,0.2,0.0,0.6666666,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,-38.166977
7296,0.5,0.2,1.0,0.2,0.0,0.6666666,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,-38.56075
7297,0.5,0.25,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-36.250896
7298,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-33.86841
7299,0.5,0.33333334,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-43.116627
7300,0.5,0.25,1.0,0.25,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666,1.0,-37.075153
7301,0.5,0.25,1.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-35.36698
7302,0.5,0.5,0.0,0.2,0.6666666,0.6666666,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-33.64752
7303,0.5,0.33333334,0.0,0.33333334,0.6666666,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-35.99545
7304,0.0,0.33333334,0.0,0.25,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-31.632196
7305,0.5,0.5,0.0,0.2,0.0,0.6666666,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-34.445732
7306,0.0,0.33333334,0.0,0.25,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-31.632196
7307,0.5,0.2,0.0,0.33333334,0.3333333,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.45607
7308,0.5,0.16666667,0.0,0.25,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-34.77948
7309,0.5,0.25,1.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.963066
7310,0.5,0.16666667,1.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.956497
7311,0.5,1.0,1.0,0.14285715,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666,1.0,-35.23643
7312,0.0,0.2,1.0,0.25,0.6666666,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-33.55026
7313,0.5,0.33333334,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.169575
7314,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-32.414875
7315,0.5,0.25,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-31.283138
7316,0.0,0.2,1.0,0.14285715,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-31.762745
7317,0.5,0.33333334,0.0,0.33333334,0.3333333,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-36.841118
7318,0.5,0.25,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.163
7319,0.5,0.2,1.0,0.33333334,0.6666666,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333,1.0,-39.002865
7320,0.5,0.33333334,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.28276
7321,0.5,0.2,1.0,0.33333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.131786
7322,0.5,0.33333334,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.31473
7323,0.5,0.33333334,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.31473
7324,0.5,0.33333334,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.145916
7325,0.5,0.33333334,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.281036
7326,0.5,0.25,1.0,0.33333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.13573
7327,0.5,0.2,1.0,0.33333334,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.243656
7328,0.5,0.33333334,0.0,0.33333334,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.327072
7329,0.5,0.2,0.0,0.33333334,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.100586
7330,0.5,0.33333334,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.169575
7331,0.5,0.2,0.0,0.25,0.3333333,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.45272
7332,0.5,0.33333334,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.31473
7333,0.5,0.33333334,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.31473
7334,0.5,0.33333334,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333,0.3333333,-35.429974
7335,0.5,0.33333334,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.281036
7336,0.5,0.25,1.0,0.33333334,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-36.191414
7337,0.5,0.2,0.0,0.33333334,0.6666666,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-35.6158
7338,0.5,0.25,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-36.250896
7339,0.5,0.25,1.0,0.25,0.3333333,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.39836
7340,0.5,0.33333334,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.281036
7341,0.5,0.25,1.0,0.33333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.13573
7342,0.5,0.2,1.0,0.33333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.131786
7343,0.5,0.33333334,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.159344
7344,0.5,0.2,0.0,0.25,0.3333333,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.45272
7345,0.5,0.2,1.0,0.33333334,0.3333333,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333,0.6666666,-38.171734
7346,0.5,0.16666667,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.146202
7347,0.5,0.33333334,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333,0.3333333,-35.429974
7348,0.5,0.25,1.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.963066
7349,0.5,0.25,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.163
7350,0.5,0.25,0.0,0.33333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-35.816757
7351,0.5,0.33333334,0.0,0.33333334,0.3333333,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-32.803066
7352,0.5,0.25,1.0,0.25,0.3333333,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.39836
7353,0.5,0.25,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.152775
7354,0.5,0.25,1.0,0.33333334,0.6666666,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.54288
7355,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-39.348698
7356,0.5,0.33333334,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.169575
7357,0.5,0.33333334,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.159344
7358,0.5,0.2,0.0,0.25,0.3333333,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.45272
7359,0.5,0.2,1.0,0.33333334,0.3333333,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333,0.6666666,-38.171734
7360,0.5,0.33333334,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.169575
7361,0.5,0.33333334,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333,0.3333333,-35.429974
7362,0.5,0.25,1.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.963066
7363,0.5,0.25,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.163
7364,0.5,0.25,0.0,0.33333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-35.816757
7365,0.5,0.33333334,0.0,0.33333334,0.3333333,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-32.803066
7366,0.5,0.25,1.0,0.25,0.3333333,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.39836
7367,0.5,0.25,1.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.963066
7368,0.5,0.25,1.0,0.33333334,0.6666666,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-36.54288
7369,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-39.348698
7370,0.5,0.2,1.0,0.2,0.0,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.118973
7371,0.5,0.25,1.0,0.2,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666,1.0,-37.619778
7372,0.5,0.2,1.0,0.16666667,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-37.105747
7373,0.5,0.16666667,1.0,0.2,0.0,0.6666666,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,-39.795425
7374,0.5,0.5,0.0,0.2,0.0,0.6666666,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-34.445732
7375,0.5,0.5,0.0,0.16666667,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-33.65733
7376,0.5,0.5,0.0,0.16666667,0.6666666,0.6666666,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-33.64618
7377,0.5,0.25,0.0,0.33333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-35.816757
7378,0.5,0.5,0.0,0.16666667,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-33.65733
7379,0.5,0.25,1.0,0.2,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666,1.0,-37.619778
7380,0.5,0.2,1.0,0.16666667,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,-38.756958
7381,0.5,0.25,0.0,0.33333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-35.816757
7382,0.5,0.5,0.0,0.16666667,0.6666666,0.6666666,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-33.64618
7383,0.5,0.25,0.0,0.33333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-35.816757
7384,0.5,0.25,1.0,0.2,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666,1.0,-37.619778
7385,0.5,0.2,1.0,0.16666667,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,-38.296173
