,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,ra feature,avg q,idx,ra 1,ra 2,controllable,depth,state unexplorability,state marked,child marked,child goal,child error,child none,child deadlock,uncontrollability child,unexplorability child
64,144,101,303,176,354,13,0,1,24,21.92,104.0,new,ra_feature_2h64,TA,2,2,4208.356097698212,3250000,1e-05,20,0.1,13,True,-202.96303,64,1.099117,2.6227386,-0.7740177,0.31418723,-0.06883168,0.76486963,-1.2312781,4.7683716e-07,-4.1044264,-2.4498453,-1.4901161e-08,-0.20857206,-3.5415335
65,143,87,263,147,323,97,0,1,3,27.9,72.0,new,ra_feature_2h65,TA,2,2,4273.056382894516,3300000,1e-05,20,0.1,13,True,-208.88252,65,0.8012119,2.5861127,0.043842077,0.69677,-0.9094488,0.57655406,-0.845911,1.1920929e-07,-3.5641768,-1.9275583,-5.9604645e-08,0.26411453,-2.2325628
66,140,101,282,177,294,117,0,1,0,31.91,62.0,new,ra_feature_2h66,TA,2,2,4337.973759174347,3350000,1e-05,20,0.1,13,True,-208.46045,66,0.3193501,2.2830997,0.18754792,0.90897197,-0.39949054,0.96952677,-1.3823667,2.3841858e-07,-4.3441505,-2.5585585,-5.9604645e-08,-0.4213689,-3.4593558
67,144,68,334,105,306,100,0,1,64,25.93,65.0,new,ra_feature_2h67,TA,2,2,4402.826334476471,3400000,1e-05,20,0.1,13,True,-200.01952,67,1.4312757,2.755396,0.65659416,1.1653818,-0.69106543,1.5229582,-2.1374612,-1.1920929e-07,-4.3277655,-2.2469707,-5.9604645e-08,0.65611774,-3.5006301
68,144,101,333,177,325,12,0,1,57,26.93,77.0,new,ra_feature_2h68,TA,2,2,4468.183961629868,3450000,1e-05,20,0.1,13,True,-198.00816,68,0.4810392,2.7061257,0.027237892,1.4700774,-0.63282794,3.2260516,-2.7927604,-5.364418e-07,-3.718624,-2.8703156,-8.940697e-08,-0.44874695,-3.3064814
69,140,91,264,154,279,14,0,1,0,19.91,67.0,new,ra_feature_2h69,TA,2,2,4533.602797985077,3500000,1e-05,20,0.1,13,True,-214.30667,69,0.22863118,2.0376363,-0.3469633,1.242503,-1.0833646,2.323848,-2.364068,-1.7881393e-07,-3.3701334,-2.5093951,-5.9604645e-08,-0.68936485,-2.8419702
70,141,73,271,115,342,9,0,1,4,19.93,86.0,new,ra_feature_2h70,TA,2,2,4598.85925078392,3550000,1e-05,20,0.1,13,True,-204.09236,70,0.8772268,2.8675256,-0.51716185,1.1615257,-0.18339527,1.7578849,-2.3552337,-2.3841858e-07,-4.320362,-2.9297853,-5.9604645e-08,0.16091985,-3.6925697
71,144,68,340,105,316,21,0,1,66,18.96,65.0,new,ra_feature_2h71,TA,2,2,4664.061356306076,3600000,1e-05,20,0.1,13,True,-190.52878,71,2.7283692,3.9803617,0.49248075,0.047380466,-1.1303645,0.74513966,-0.97755855,-5.867332e-07,-2.1161234,-0.4474753,0.0,0.5776641,-0.30192947
72,133,47,231,59,274,7,0,1,11,15.9,61.0,new,ra_feature_2h72,TA,2,2,4729.44646525383,3650000,1e-05,20,0.1,13,True,-193.03563,72,2.0242343,3.1581936,-0.44658673,0.009643437,0.24548341,3.0438194,-1.3020947,-8.34465e-07,-2.1427083,-0.8799273,5.9604645e-08,-0.44877803,-0.29845512
73,125,78,230,116,272,15,0,1,18,17.92,59.0,new,ra_feature_2h73,TA,2,2,4794.394324541092,3700000,1e-05,20,0.1,13,True,-190.48328,73,1.5363927,2.7388868,-0.2760266,0.57310563,-0.11998011,3.0565693,-1.6169043,-3.5762787e-07,-4.1846833,-1.9038088,0.0,0.4363299,-2.9552348
74,144,101,338,177,372,9,0,1,59,22.92,110.0,new,ra_feature_2h74,TA,2,2,4859.218057394028,3750000,1e-05,20,0.1,13,True,-187.73808,74,1.1943532,2.1851368,-0.41651797,0.8320426,0.4181914,4.207735,-2.747139,-3.5762787e-07,-4.4891787,-2.821244,0.0,-0.5339788,-3.9846494
75,107,51,194,66,252,1,0,1,17,10.92,55.0,new,ra_feature_2h75,TA,2,2,4924.059361219406,3800000,1e-05,20,0.1,13,True,-194.34201,75,2.4076464,3.4373257,-0.40683162,0.35111192,-0.088955596,1.5291466,-1.1205248,-5.9604645e-07,-2.7066553,-0.8225347,-1.1175871e-08,1.3602207,-0.8059797
76,137,61,225,87,303,82,0,1,0,25.89,73.0,new,ra_feature_2h76,TA,2,2,4988.9903202056885,3850000,1e-05,20,0.1,13,True,-191.89185,76,1.2921833,3.3530066,-0.0052042007,0.8957064,-0.05363658,4.104742,-0.70298827,-7.1525574e-07,-3.5203767,-2.4516306,0.0,0.24455702,-2.422694
